Surface,Chambres,AnneeConstruction,DistanceCentreVille,QualiteQuartier,Prix
105.24,3,1994,2081.78,5,295877.0
104.84,4,1997,1511.41,9,336256.6726666667
266.34,3,2000,1752.47,3,336256.6726666667
154.61,3,2005,1311.32,2,261993.0
203.62,3,2013,4557.06,2,424469.0
159.75,3,2010,1260.67,9,255992.0
288.14,4,2012,4473.17,6,431470.0
151.86,4,1997,3075.1,2,336256.6726666667
185.93,4,1996,4403.53,3,416893.0
274.55,4,1991,2633.29,1,333627.0
268.39,2,2019,4674.35,2,435069.0
137.22,3,2002,1451.71,2,266023.0
260.53,3,2012,2996.11,2,354769.0
191.64,3,2018,1066.27,7,251974.0
196.59,2,2009,2512.49,3,323146.0
126.7,4,2022,3064.57,4,343981.0
116.12,3,2018,3225.54,2,349589.0
245.59,4,2004,2144.88,5,306776.0
199.29,4,2012,843.51,9,239610.0
187.37,2,1992,3448.97,9,372696.0
245.9,2,2018,2697.94,7,338981.0
253.1,4,1997,1115.95,8,260317.0
131.78,3,2011,4711.44,5,424640.0
222.05,3,2018,4800.51,5,441822.0
127.07,2,1991,4354.73,3,410164.0
250.28,2,1990,4297.41,6,422243.0
231.39,2,2009,944.02,1,248570.0
291.32,2,2010,4970.39,3,454297.0
113.79,2,1997,2301.71,2,303197.0
111.41,2,2016,1234.05,7,253089.0
156.44,2,1995,4154.46,9,401658.0
152.34,3,2008,1515.79,4,273672.0
149.4,2,2007,2867.79,7,340361.0
281.25,2,1990,1076.07,8,256321.0
149.91,3,2014,2635.91,2,326166.0
154.39,3,2016,3011.64,7,353095.0
251.88,4,1996,2506.66,3,336256.6726666667
189.95,2,2018,812.69,8,238480.0
255.34,2,2020,2682.23,6,340640.0
113.07,2,2008,2610.24,3,336256.6726666667
197.51,2,1995,1677.29,8,281064.0
106.72,4,2014,4647.21,3,421646.0
112.53,3,2020,2380.07,9,307475.0
281.29,3,1998,4388.52,3,424590.0
127.85,2,2009,993.49,1,244859.0
206.48,2,1999,1934.95,2,291765.0
182.22,2,2016,1293.49,4,262904.0
169.47,4,2002,2337.85,2,315942.0
279.97,4,1991,1002.37,4,255474.0
104.36,3,2010,2484.66,4,313247.0
232.76,2,2022,2092.42,4,308862.0
292.68,2,2013,1504.92,1,279646.0
212.03,2,1998,3389.81,9,370399.0
287.36,2,1991,4779.1,7,444498.0
110.45,4,2019,1432.01,2,262969.0
183.76,3,2011,3703.06,3,387596.0
152.03,3,2000,3840.71,8,389872.0
246.16,4,2006,2741.54,7,344646.0
296.26,2,2002,4539.51,4,431655.0
151.31,3,1996,4848.76,4,433316.0
230.83,3,2005,2130.11,9,309615.0
139.62,4,2022,3429.65,5,336256.6726666667
213.07,2,1990,3479.96,5,367285.0
192.79,3,2000,2316.36,7,314817.0
294.4,2,1995,1925.56,1,308956.0
221.71,3,2009,4701.85,3,441533.0
169.9,4,2015,4054.92,2,397018.0
122.82,2,2001,1015.09,6,244471.0
130.25,4,2019,1039.48,6,242469.0
145.06,3,2017,4651.44,1,426355.0
150.19,4,2016,866.34,6,235693.0
270.12,4,2008,3597.9,2,381499.0
212.24,4,1994,1520.41,4,278112.0
204.68,3,1994,658.33,6,232542.0
122.95,2,2016,768.37,3,231796.0
272.03,4,2017,2180.85,3,336256.6726666667
244.56,2,2015,849.15,3,246000.0
113.53,3,2016,3184.88,4,347474.0
241.57,2,2010,3412.65,9,336256.6726666667
208.71,4,1990,2180.61,4,307341.0
116.35,4,2017,3842.95,4,383305.0
191.66,4,2004,2705.19,4,330418.0
196.94,4,2006,2436.03,7,315977.0
133.15,4,2015,2331.45,5,308084.0
289.14,4,2009,2439.98,2,330498.0
270.0,3,2014,4855.49,7,448061.0
233.8,3,2002,3566.33,3,385223.0
192.46,3,2022,1918.44,1,294262.0
182.35,2,2014,3802.37,9,388315.0
230.19,2,1997,1986.2,5,300397.0
209.09,3,1994,1065.72,1,249011.0
112.45,2,1995,2639.12,1,322052.0
202.5,2,2012,3879.61,1,336256.6726666667
261.28,4,2019,2199.47,9,314873.0
191.85,4,2003,4411.28,8,413451.0
110.39,2,2012,2241.29,6,302761.0
257.26,2,2000,2074.28,6,307802.0
140.27,3,2020,4992.1,6,444275.0
151.72,2,1995,2671.12,4,323097.0
132.94,4,2000,4123.5,5,400212.0
166.04,2,2002,4122.45,3,403463.0
251.35,3,2001,4668.66,3,433655.0
203.88,4,1991,882.03,7,245777.0
140.98,4,2006,1720.49,5,280149.0
275.57,4,2017,3954.87,8,403824.0
275.92,4,2017,3031.71,5,359432.0
274.12,2,2011,3018.27,4,361279.0
147.76,3,1996,1247.97,3,255550.0
190.25,2,2004,1765.19,2,284350.0
297.0,2,2021,2846.0,3,356452.0
254.4,4,2000,1747.32,7,290473.0
105.43,3,2013,1446.27,8,264107.0
113.04,4,1992,894.9,5,336256.6726666667
192.79,2,2019,1200.77,1,253568.0
281.84,2,1995,3959.9,3,402578.0
207.74,4,1991,3734.51,4,388976.0
199.56,2,2003,706.25,4,231353.0
121.09,2,2007,1414.78,1,336256.6726666667
231.36,4,2020,3022.05,9,355846.0
264.42,2,2002,1951.83,4,298846.0
176.08,3,2015,4204.62,2,336256.6726666667
255.12,4,2001,4032.45,9,401757.0
292.9,3,2007,4512.11,4,431505.0
140.75,2,1998,3033.19,4,341368.0
204.67,2,2010,2084.34,6,307187.0
157.43,4,2013,3227.29,8,353283.0
258.57,2,1997,901.12,5,245972.0
215.52,4,2022,543.14,8,336256.6726666667
226.92,4,2012,576.92,1,229389.0
259.58,4,2002,2333.94,4,321984.0
179.19,4,2003,1526.35,1,274388.0
283.02,4,2003,1208.02,3,262159.0
206.61,3,2005,3268.97,7,336256.6726666667
131.59,4,2015,4977.93,1,443609.0
239.18,3,2015,1299.89,5,269613.0
258.65,2,1990,2958.9,1,349027.0
163.35,4,2021,1038.77,6,249021.0
271.44,2,2004,4704.06,9,439914.0
281.23,4,2010,1812.9,3,297165.0
155.38,3,2007,4452.53,6,415144.0
296.7,3,2019,1773.84,4,296069.0
128.14,3,2002,4127.24,6,401490.0
140.4,2,2013,1442.22,2,259779.0
136.84,4,2019,1817.55,4,283435.0
278.8,2,1991,1366.14,7,336256.6726666667
230.86,3,2008,1689.17,6,282877.0
130.42,2,2014,4256.9,9,406984.0
188.06,3,2003,3375.65,7,367870.0
223.06,3,1995,2326.46,1,316074.0
116.69,3,2001,4871.84,6,435623.0
276.48,4,2009,2591.88,3,340253.0
260.72,4,2012,4863.92,8,445904.0
201.04,3,2019,1384.64,1,264257.0
293.43,2,2019,4570.87,2,434729.0
183.55,2,2019,562.2,3,336256.6726666667
296.82,4,2019,2953.86,3,356852.0
233.58,3,2005,2403.74,7,320678.0
226.93,2,2013,2862.9,8,346518.0
133.19,3,2003,2990.5,9,343241.0
276.39,2,2015,2250.64,7,316491.0
185.5,4,1997,4991.89,8,444182.0
132.45,3,2003,4894.28,6,433160.0
102.52,3,2020,4827.85,2,434958.0
211.95,2,1991,4905.88,1,445823.0
205.48,2,1993,4068.56,3,400749.0
243.87,2,1990,4948.66,9,451440.0
278.05,3,2009,4515.62,7,428487.0
115.88,4,2003,2371.7,2,306990.0
246.3,4,2014,4031.5,1,401808.0
137.48,2,2014,4604.31,2,336256.6726666667
271.64,4,1992,3706.73,3,388180.0
263.81,2,1994,2402.52,6,319757.0
208.16,4,2015,796.06,9,240241.0
242.05,3,1993,4143.64,8,411091.0
162.87,2,1996,4787.34,9,434097.0
194.23,4,2019,2131.08,8,336256.6726666667
264.33,3,2019,1183.58,7,266772.0
191.85,4,2008,1969.27,6,300086.0
171.56,3,2022,3121.8,8,355447.0
198.84,3,2022,1926.18,6,296377.0
265.65,4,2003,3247.78,2,336256.6726666667
167.04,4,1999,4850.84,9,437327.0
134.75,3,2017,3518.31,9,367921.0
242.4,3,2003,2131.97,3,306304.0
265.2,3,2005,4710.89,9,438623.0
120.13,2,2010,3045.36,2,339376.0
147.97,3,2017,1077.68,3,250968.0
128.39,2,2022,2745.41,6,327019.0
169.59,3,1995,3441.36,4,370056.0
190.07,2,2004,4272.14,8,415444.0
249.77,3,1992,4714.15,1,435903.0
230.23,3,2003,1928.37,6,296181.0
224.19,3,1991,1199.81,2,336256.6726666667
170.47,4,2018,832.23,6,336256.6726666667
268.29,4,1993,3822.6,1,393027.0
194.26,3,2015,4078.21,2,403702.0
295.82,2,2001,2342.18,9,322191.0
226.83,2,1991,2281.66,6,321041.0
125.25,3,2006,4794.07,8,433586.0
235.24,4,1999,4625.07,7,435123.0
165.02,2,2011,1549.7,9,273147.0
237.27,4,2010,4013.63,9,408855.0
113.93,2,2004,3302.15,4,353683.0
134.98,3,2010,1194.0,7,255165.0
271.15,4,2010,2105.47,5,306692.0
145.44,2,2010,1298.63,7,336256.6726666667
267.41,3,2021,1828.2,4,299262.0
155.86,3,1994,3268.86,1,354746.0
228.58,3,1998,2188.69,4,311989.0
238.83,4,2007,2273.27,3,319156.0
202.53,4,2010,2928.41,9,343196.0
161.06,3,1997,892.51,5,238155.0
142.53,4,1999,3824.59,4,381617.0
106.64,2,2013,2307.69,8,307529.0
160.79,3,2013,2661.79,5,336256.6726666667
230.63,3,2021,4884.35,3,446343.0
287.66,4,2022,2049.65,2,336256.6726666667
274.24,3,2000,3416.99,8,375595.0
253.21,2,2020,2266.27,2,315045.0
257.69,4,2007,4524.27,8,336256.6726666667
233.0,4,2012,4310.4,5,414441.0
152.06,3,2011,1587.31,8,271779.0
281.44,3,2007,3612.86,5,336256.6726666667
234.15,3,2009,793.27,1,240112.0
212.09,4,2002,4834.33,2,446647.0
122.2,3,1990,2070.46,6,295294.0
189.41,2,1993,4243.29,3,403832.0
192.07,3,2013,1932.94,8,291165.0
272.91,3,1991,3347.47,5,370340.0
209.33,4,2017,4926.16,3,448586.0
176.08,3,2015,4445.37,7,421274.0
295.36,4,2012,1221.65,8,267474.0
122.14,3,2004,2963.7,4,336256.6726666667
184.51,2,2016,2068.39,9,302292.0
108.4,2,1995,2454.52,6,311815.0
247.98,4,1999,2008.32,1,306644.0
283.62,4,2019,2011.82,5,305085.0
156.01,3,2018,2941.49,5,344036.0
271.67,3,1993,1363.84,7,274969.0
158.44,2,1994,2918.28,7,342329.0
282.15,3,1993,1755.34,6,292999.0
250.79,2,2005,1800.42,8,336256.6726666667
260.98,4,2014,3824.37,2,401271.0
103.6,3,2003,633.17,7,336256.6726666667
292.56,4,2000,2214.26,7,317976.0
245.33,3,2018,2333.9,4,322755.0
160.95,2,2011,2683.0,2,328568.0
265.88,4,2003,3510.55,4,379278.0
156.3,4,2013,2163.59,4,299866.0
274.55,3,2015,1459.12,6,273678.0
122.52,4,2005,4481.93,7,412649.0
240.74,2,2021,4914.67,3,451168.0
208.14,4,1995,590.07,1,225383.0
119.31,4,1997,2959.1,3,340562.0
148.38,3,2019,2037.66,9,301188.0
102.48,4,2016,1746.45,1,278092.0
193.75,3,1996,2010.68,8,295849.0
160.25,3,2016,3374.95,2,363798.0
219.67,4,2014,1358.22,6,270061.0
159.45,2,2004,4607.87,3,426399.0
159.98,3,2014,2597.52,7,325820.0
248.64,4,2011,1965.1,2,303448.0
109.63,3,2007,3944.89,4,390875.0
280.58,2,2001,573.56,9,233171.0
270.45,2,2012,2443.34,6,336256.6726666667
233.56,3,2014,2098.87,4,307998.0
218.64,2,1999,2021.94,2,294349.0
278.46,4,2019,2016.82,9,306929.0
137.07,4,1999,640.72,4,224392.0
115.79,3,2002,1184.52,9,253703.0
147.9,2,2018,1138.48,2,249501.0
258.92,4,1998,4948.75,7,451838.0
106.93,4,2002,599.75,5,216064.0
216.56,4,2003,1251.83,8,260491.0
299.09,3,1998,4883.79,8,454104.0
271.14,3,1997,3327.15,4,336256.6726666667
204.29,4,1992,2528.0,4,327944.0
112.73,4,2022,854.42,8,237947.0
266.27,2,2021,3513.48,3,384542.0
219.8,2,1996,1120.11,7,336256.6726666667
122.99,2,2008,3520.34,8,336256.6726666667
118.77,3,2003,4906.29,8,438085.0
281.93,4,2008,2893.88,4,352827.0
233.84,3,2015,1463.38,9,275763.0
265.86,4,2006,3313.78,4,369316.0
275.8,2,2017,2808.18,8,348811.0
214.35,2,2008,2899.13,6,346405.0
203.49,2,2016,2651.48,5,334609.0
186.09,2,2008,3531.83,4,373424.0
163.39,4,2022,3073.75,5,349541.0
186.92,2,1996,4941.48,1,444611.0
254.78,4,2018,4216.39,7,336256.6726666667
220.38,4,1994,1691.14,8,293457.0
278.5,3,2019,3765.9,9,400658.0
188.68,2,1997,1464.35,3,270432.0
221.42,2,2001,4020.56,9,401243.0
226.26,3,2002,1164.01,5,260517.0
218.34,4,2015,2630.99,6,331192.0
240.53,2,2007,4057.73,1,403715.0
147.49,4,2009,1760.51,9,282618.0
202.47,3,2005,4267.04,9,411395.0
120.84,4,1992,3398.68,6,361721.0
176.9,2,2016,2288.85,8,312704.0
197.53,4,2004,2405.38,4,309240.0
230.44,4,2011,4666.96,5,429378.0
290.11,2,2012,1480.06,5,278490.0
220.13,2,1993,3620.13,7,381917.0
248.72,4,2012,3682.82,7,385424.0
201.25,4,1998,4651.02,7,336256.6726666667
226.82,3,2013,3709.24,5,336256.6726666667
114.19,2,2010,3130.1,4,353447.0
150.88,4,2005,4561.35,8,425327.0
172.37,2,2014,4231.09,1,403116.0
194.5,3,2015,3725.49,1,381218.0
109.13,4,1998,646.6,6,221217.0
128.0,4,2004,2180.84,2,336256.6726666667
155.36,4,2022,3343.5,3,365811.0
294.31,2,1990,2850.13,4,348509.0
166.27,3,1994,1936.93,2,292571.0
196.41,2,1998,1149.91,7,259762.0
139.22,4,1995,2988.48,1,347964.0
222.16,3,2017,1786.63,3,289627.0
156.14,4,2015,1548.5,2,268464.0
141.4,4,2017,2295.31,9,305437.0
203.31,2,2004,4034.71,8,404232.0
101.1,4,1995,2695.34,3,324993.0
101.53,3,2016,1474.21,5,261353.0
143.81,4,1993,1026.06,3,246620.0
107.34,4,2000,2745.44,6,324384.0
121.61,2,2010,4074.65,5,336256.6726666667
167.77,3,2019,3437.68,2,362105.0
260.52,2,2007,1544.67,8,277212.0
214.41,4,1992,2465.18,6,326388.0
202.53,2,2001,4348.54,3,415427.0
158.7,2,2016,1299.45,1,260034.0
286.35,2,2019,2894.36,5,352250.0
179.4,2,2010,2103.04,2,298957.0
117.42,4,2010,1058.81,2,336256.6726666667
223.41,4,2004,724.57,9,236175.0
122.77,3,2007,3001.42,7,339242.0
169.04,2,2018,593.37,6,224635.0
201.48,2,2010,965.51,1,246684.0
274.84,3,2006,2064.04,2,307819.0
198.71,2,2007,695.84,7,234795.0
240.45,3,2001,2302.0,3,315759.0
298.56,4,2000,1086.64,2,266317.0
126.3,3,2009,2074.43,6,292935.0
154.95,2,1998,4060.22,8,395876.0
178.92,3,1990,3318.64,8,363502.0
184.37,4,1992,2504.3,2,323821.0
182.2,2,2010,913.25,6,239332.0
281.52,4,2012,3286.17,5,370447.0
242.81,4,1998,1236.69,7,336256.6726666667
221.58,3,2008,844.64,4,238171.0
161.87,4,2008,3487.98,2,369504.0
264.76,2,2012,4604.27,3,430401.0
291.01,4,2016,2572.67,9,333856.0
264.24,4,2016,684.48,8,336256.6726666667
100.31,3,2001,4461.34,9,412218.0
227.28,4,2016,801.38,5,238372.0
110.23,3,2022,4403.81,5,415190.0
151.52,3,2017,2263.19,7,307110.0
111.9,2,2020,2144.28,7,300275.0
220.76,2,2021,2942.59,1,352583.0
237.32,2,2009,4806.88,5,440474.0
122.9,2,2020,4544.33,8,421514.0
176.77,3,2020,2616.49,7,329414.0
191.25,4,2011,3631.2,2,375524.0
173.81,2,1998,3111.93,8,355371.0
124.21,2,1998,3620.58,2,372721.0
183.79,2,2004,4231.97,1,406941.0
250.24,4,2002,655.22,3,231034.0
114.2,2,2011,1965.92,3,285531.0
116.04,4,2005,4816.98,6,431847.0
170.95,3,2021,4772.01,3,431247.0
288.35,3,1991,550.49,7,235649.0
233.71,3,2015,1406.48,8,271506.0
235.73,4,2003,4971.97,3,336256.6726666667
172.38,2,1997,2717.71,9,329931.0
218.73,2,2010,3077.9,1,351032.0
102.03,2,2017,1248.89,3,336256.6726666667
227.22,2,1995,4524.51,3,336256.6726666667
282.66,2,2009,1540.69,7,283672.0
222.51,4,2020,1353.41,5,336256.6726666667
274.74,3,2022,1526.55,4,288049.0
244.79,2,1996,4638.3,2,437054.0
124.11,3,1997,3662.81,7,379720.0
280.49,4,1998,3958.68,3,405775.0
113.29,4,1991,2196.66,7,298645.0
206.79,2,2006,4591.3,7,429928.0
128.43,4,2006,4052.34,2,393987.0
102.34,3,2019,3877.69,7,385512.0
184.41,2,1995,4869.23,6,443022.0
159.01,2,1993,2147.89,4,303608.0
197.2,3,1998,3249.38,5,360697.0
215.44,2,1995,4594.68,8,429711.0
108.75,2,2002,4059.0,5,393916.0
124.6,3,2011,3035.21,3,347167.0
211.73,2,2017,842.96,2,240705.0
168.63,2,2019,3437.26,6,367514.0
245.83,3,1991,2869.5,6,344302.0
230.46,4,1997,1328.81,7,336256.6726666667
269.12,3,1998,4470.14,8,430243.0
238.5,2,1990,2044.62,4,304585.0
185.99,3,2002,2243.66,8,309514.0
234.59,2,2004,3525.81,1,381022.0
155.08,2,2021,2699.59,6,327884.0
161.26,3,2020,901.76,6,236487.0
257.8,2,2003,2243.49,3,316801.0
189.28,4,2003,925.1,9,244119.0
259.68,2,2018,1358.38,5,271949.0
264.48,3,2008,532.28,1,227114.0
271.51,4,2016,1315.91,7,272197.0
283.33,4,1998,1987.01,3,310685.0
186.2,2,2017,2921.98,4,339932.0
163.77,3,2013,4636.75,6,336256.6726666667
216.44,2,2017,2931.47,8,347550.0
174.23,2,2007,3675.22,4,336256.6726666667
220.21,3,2014,2109.55,9,307085.0
241.12,3,1993,3882.34,8,394882.0
237.68,2,2003,3292.11,6,367067.0
174.91,4,2015,2569.07,7,324761.0
133.37,2,1997,1371.96,8,336256.6726666667
186.11,4,2013,1865.93,2,290815.0
128.52,2,2005,3294.26,5,336256.6726666667
278.02,3,2009,2417.25,7,322207.0
169.18,4,2004,4502.24,8,423360.0
130.89,3,1996,1556.78,5,267817.0
105.09,3,2006,828.83,3,233430.0
229.16,3,2011,3152.07,6,357244.0
227.38,3,2011,4487.23,5,427941.0
168.12,3,2001,2141.33,8,302775.0
114.34,2,2007,3414.7,9,359157.0
181.93,4,2004,1541.36,9,336256.6726666667
162.24,2,2005,3013.12,6,336256.6726666667
235.42,2,1994,4040.56,4,403521.0
221.16,2,1991,4401.64,4,418642.0
172.92,3,2017,973.04,9,249051.0
143.58,2,2016,2103.69,4,301702.0
297.61,4,2020,3378.4,8,374764.0
190.8,2,1990,656.25,9,336256.6726666667
237.65,3,2018,3607.77,5,377744.0
128.11,4,1990,2876.15,6,338233.0
197.12,4,1997,1798.55,3,288091.0
105.51,4,2005,4165.95,5,400634.0
201.09,4,2017,1805.23,5,283873.0
292.8,2,2011,4961.37,2,454308.0
176.84,3,2007,4173.67,6,405967.0
107.8,4,2011,3685.91,9,368913.0
106.19,4,2001,776.06,7,231099.0
177.6,3,2008,4569.4,8,336256.6726666667
132.0,2,2014,4055.25,2,390228.0
104.67,4,1994,1530.61,9,336256.6726666667
251.24,2,1999,2265.12,3,317538.0
191.7,2,1996,1708.84,5,280236.0
157.85,2,2004,4929.87,7,441263.0
280.02,2,2013,4343.88,4,422006.0
123.23,4,2015,4686.01,7,420739.0
291.18,4,2015,4049.48,8,411932.0
162.79,2,2015,2553.57,4,325743.0
277.68,2,1999,1424.45,5,280060.0
220.59,3,2006,1436.36,3,272373.0
265.34,3,2003,1182.57,5,336256.6726666667
296.8,3,1991,2959.92,8,350191.0
157.68,4,2002,4639.85,3,427514.0
292.23,3,2016,4963.09,5,454676.0
177.9,4,1998,1792.85,1,285773.0
177.1,4,1996,3637.92,2,336256.6726666667
168.08,4,1999,3186.94,3,358332.0
208.28,4,1998,2700.21,1,336256.6726666667
130.83,3,2011,3495.96,9,368564.0
210.74,2,2012,2171.13,9,336256.6726666667
208.34,2,1996,4750.18,5,336256.6726666667
252.38,2,1998,3674.52,4,388836.0
266.73,3,2016,3893.9,5,399790.0
188.09,2,2013,1590.9,4,336256.6726666667
160.47,3,2018,1258.62,5,261298.0
151.87,3,2006,2274.53,7,298476.0
138.92,3,2009,3950.03,8,392202.0
111.53,2,1996,4724.58,2,336256.6726666667
168.49,2,1996,2422.98,4,317898.0
154.05,2,2017,3983.71,8,396834.0
293.28,4,2008,2616.83,7,336592.0
211.54,3,2009,1828.53,9,336256.6726666667
169.46,4,1996,3826.69,5,385046.0
216.09,3,1995,4091.91,6,401937.0
127.84,2,2014,1412.78,8,260198.0
188.81,3,2002,1873.26,5,290515.0
225.25,3,2011,2726.5,9,336256.6726666667
197.78,4,2006,1339.35,4,336256.6726666667
180.36,3,2011,4679.75,8,430534.0
298.77,2,1997,3161.0,3,363224.0
276.06,3,2007,1045.41,5,261919.0
224.68,3,2013,1328.13,8,269133.0
213.88,3,1991,4794.6,7,439341.0
224.13,4,1991,3821.76,1,388012.0
140.26,3,2016,3804.82,4,388285.0
179.03,3,2003,826.24,2,238211.0
107.89,4,2001,4528.84,2,416673.0
195.11,4,2021,2496.81,7,325595.0
208.6,4,2017,3468.73,3,373486.0
145.55,4,2017,4818.6,3,439663.0
292.81,2,2014,950.06,6,257941.0
281.89,2,1993,2670.24,6,337408.0
244.43,3,2015,723.26,1,239357.0
206.68,2,1992,2747.95,1,334162.0
273.99,3,1990,1635.17,6,292271.0
126.13,2,2006,4599.79,7,419953.0
258.1,4,1996,2293.22,9,318203.0
124.96,4,1994,3352.43,4,360300.0
258.84,2,2008,4371.29,6,336256.6726666667
155.15,2,2005,4926.61,3,336256.6726666667
275.42,3,2016,2767.19,4,346675.0
288.81,3,2014,2550.91,9,336912.0
129.76,3,2015,840.83,1,233356.0
192.54,4,2003,557.33,5,224306.0
296.2,4,2003,3239.61,7,369603.0
196.68,4,2003,794.59,3,236426.0
272.71,4,2014,2211.71,2,314196.0
217.75,3,1993,516.23,2,224248.0
175.07,4,2004,3268.52,1,366079.0
157.16,4,2021,2414.37,5,320964.0
140.64,4,2007,1071.59,3,246330.0
252.36,4,2003,1833.65,7,289045.0
177.31,2,1990,3063.47,1,347201.0
202.26,3,2009,3455.21,9,374699.0
198.47,3,1999,2580.51,2,322536.0
215.46,4,1999,4117.82,8,407834.0
273.12,2,2013,1005.98,4,257409.0
296.15,3,2017,880.46,6,251993.0
181.52,3,2016,699.1,9,232554.0
265.5,4,1990,2911.23,7,347073.0
252.91,4,2022,3678.04,8,390414.0
214.71,3,1993,1087.35,7,254976.0
291.21,3,1996,3375.26,2,373755.0
140.09,2,1998,2646.26,9,323126.0
121.85,3,2005,4943.05,1,435074.0
270.79,3,1994,3728.63,2,392062.0
187.83,4,2012,3458.63,3,370239.0
269.39,3,2014,3067.02,3,336256.6726666667
278.62,4,2002,4988.15,4,450460.0
112.49,3,2013,4912.07,5,433497.0
276.69,3,2000,2921.52,6,336256.6726666667
189.66,3,2006,2548.33,1,336256.6726666667
202.09,2,2002,2579.52,8,328349.0
225.32,4,2016,2427.54,6,322127.0
285.28,2,2009,2891.29,9,336256.6726666667
103.82,3,2022,1731.13,5,280208.0
195.37,2,2021,4670.55,7,336256.6726666667
237.54,4,1997,2706.04,4,336414.0
244.54,3,2018,4289.04,6,413522.0
238.51,2,2008,2638.87,6,339339.0
126.89,2,1995,3732.31,4,379798.0
159.88,4,2010,2015.97,6,297902.0
171.74,2,2011,3311.63,8,364096.0
260.89,4,1999,2742.67,5,349494.0
155.75,3,1999,2152.01,2,301662.0
142.14,3,2018,4467.0,9,421907.0
291.49,2,2005,1007.2,4,254626.0
101.77,3,1990,2691.15,4,326247.0
299.56,3,2006,1374.66,7,281919.0
235.36,2,2019,4374.75,6,421029.0
265.69,3,2015,1640.61,4,281271.0
158.92,2,2008,3350.44,6,364336.0
102.86,4,2010,1245.04,3,251789.0
247.57,4,2006,2322.11,7,336256.6726666667
266.83,4,2010,4547.11,6,431051.0
248.1,2,2008,1247.29,3,272516.0
128.57,2,1996,3484.38,1,366190.0
250.69,3,2006,1420.3,5,276725.0
253.78,3,1990,2370.87,2,318370.0
231.71,3,1995,2932.78,7,344403.0
253.22,3,2015,3097.88,7,355028.0
269.18,3,1991,3211.3,4,336256.6726666667
222.72,2,2021,3380.59,6,372440.0
117.72,2,1994,1722.96,1,274934.0
197.53,4,2020,2306.15,2,336256.6726666667
115.53,4,2001,667.93,6,222424.0
181.51,4,2019,3959.41,2,397657.0
181.42,4,1995,4266.95,4,412091.0
113.2,2,2004,1396.57,4,263557.0
169.76,2,2004,1406.5,9,265559.0
122.2,2,2005,689.16,7,232187.0
261.65,3,2009,4866.73,7,336256.6726666667
289.54,3,2002,4132.34,1,409568.0
114.46,4,2020,2123.16,5,300326.0
291.02,3,2018,2668.59,3,340834.0
204.52,2,1992,1813.85,3,288624.0
159.91,4,1998,3187.6,6,354401.0
115.37,4,2000,3727.89,4,375360.0
200.12,3,2000,2513.16,8,327381.0
258.9,4,2014,4431.17,4,424265.0
241.42,3,2011,2826.62,8,342503.0
110.05,3,1998,1149.14,4,250047.0
114.58,4,2009,3300.31,3,362729.0
180.57,3,2010,2580.04,5,324698.0
159.06,3,1999,4710.52,5,426597.0
146.48,3,2011,2263.52,1,310554.0
156.2,3,2018,2312.9,8,311693.0
260.7,4,1998,3428.48,8,377094.0
285.85,2,1994,2871.44,8,349751.0
181.02,2,2000,2185.02,4,307714.0
281.22,3,1990,4953.98,9,454435.0
164.3,3,1990,1859.83,3,286243.0
195.29,3,1994,1748.88,7,287527.0
145.21,2,2011,4389.92,6,414995.0
228.1,3,2015,515.18,9,226509.0
295.8,4,1995,1405.64,4,276765.0
220.7,4,2021,3157.01,4,356776.0
171.56,4,2000,1231.03,6,259058.0
229.56,2,1999,4936.12,8,449435.0
124.58,3,2020,2588.88,3,321775.0
277.73,3,2001,3188.14,8,361712.0
200.62,3,2005,1221.68,8,336256.6726666667
189.87,2,1992,1802.2,7,286724.0
217.17,2,1991,3265.81,7,363726.0
224.96,2,1994,2972.99,5,336256.6726666667
114.36,2,2000,4029.64,2,395463.0
236.52,4,2014,1711.55,2,286833.0
148.39,2,2011,3440.94,8,361686.0
242.79,2,2011,1809.39,6,291710.0
264.51,2,2000,3140.39,8,367965.0
260.79,3,2021,3222.64,3,370811.0
210.5,3,2020,1048.28,1,253778.0
204.03,3,1997,2968.85,6,345975.0
128.58,4,2009,553.72,2,219824.0
255.07,4,1993,2755.45,9,346423.0
154.28,2,2007,3638.85,5,377178.0
199.34,3,1993,827.75,5,238442.0
156.85,4,2009,4724.2,8,336256.6726666667
126.77,3,1998,2564.4,6,314291.0
225.91,4,2005,4722.87,3,434192.0
110.87,4,2015,983.29,9,238158.0
249.73,2,2014,4774.56,4,445159.0
163.52,2,1993,991.39,4,242714.0
100.03,4,2008,2576.73,2,313320.0
202.23,2,2003,4720.96,3,432632.0
109.37,4,2010,1547.19,4,266770.0
155.23,4,2004,656.53,7,336256.6726666667
241.4,3,1992,4069.0,3,336256.6726666667
112.54,2,2005,3181.48,8,352896.0
267.87,2,2003,2812.65,8,344515.0
100.76,2,1998,654.55,2,220258.0
149.36,3,1996,3439.54,4,365884.0
248.18,3,2003,1272.31,8,267485.0
163.25,3,1995,4690.39,1,427543.0
120.38,2,2010,3585.77,1,365654.0
172.05,2,2004,3681.65,4,378647.0
154.08,2,1997,1546.61,2,273790.0
268.54,3,1990,4463.39,1,427037.0
162.67,3,2021,2919.8,8,345887.0
257.79,4,1994,4356.88,2,422793.0
278.37,3,2019,1719.26,4,290678.0
186.76,4,2011,3899.58,3,397165.0
281.99,2,2009,3085.55,2,357699.0
175.46,3,2005,717.89,8,336256.6726666667
